web-scraper-order,web-scraper-start-url,marque,prix,adresse,image-src
"1708087046-2105","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD FUSION 2017","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/29cb959fc13eddcecacffab97003c285.jpg"
"1708087046-2106","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Toyota Camry 2015 VENANT","6 500 000 FCFA","Plateau","media/annonces/pics/thumbs/d6ed19d4546d8fcda1274a25ca87ec3e.jpeg"
"1708087046-2107","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Ford Edge Titanium 2015","14 500 000 FCFA","Médina","media/annonces/pics/thumbs/ed4e1c307a791cd2540ed9929492492b.jpeg"
"1708087046-2108","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","CHEVROLET CAPTIVA","6 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/59d42e1f07b249853deed898c6a66b65.jpg"
"1708087046-2109","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","BMW X3 Xdrive 28i 2013 VENANT","10 450 000 FCFA","Plateau","media/annonces/pics/thumbs/d199c52078bd72837de68feb71226ac1.jpeg"
"1708087046-2110","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Peugeot 308","3 300 000 FCFA","Fass","img/nophoto.png"
"1708087046-2111","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Mitsubishi RVR 2013","5 900 000 FCFA","Plateau","media/annonces/pics/thumbs/b6e51647c9b9eac1d02d76b8a1e71c49.jpeg"
"1708087046-2112","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD FIESTA","3 500 000 FCFA","Point E","media/annonces/pics/thumbs/b879bdd3e889e41e88f05e399e3e28ab.jpg"
"1708087046-2113","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD ESCAPE","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/017063518fee2120367e892abb5d635d.jpg"
"1708087046-2114","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","HYUNDAY ELANTRA","5 200 000 FCFA","Point E","media/annonces/pics/thumbs/6351a5799d9d8ed77fd8e7f98d0d20a3.jpg"
"1708087046-2115","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD ESCAPE","6 500 000 FCFA","Point E","media/annonces/pics/thumbs/663ce3d0212ad14f7638ceb77fcf6e66.jpg"
"1708087046-2116","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","PEUGEOT 308","4 500 000 FCFA","Point E","media/annonces/pics/thumbs/a87a05307cf56dce60067c20908d0c6e.jpg"
"1708087046-2117","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","KIA K5 SPORT","7 500 000 FCFA","Point E","media/annonces/pics/thumbs/9c3174ecb144d53eca6a3e0671f83070.jpg"
"1708087046-2118","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","RANGER ROVER ROGUE","16 500 000 FCFA","Point E","media/annonces/pics/thumbs/22e2581568ee3a88a396df3ba68b73d5.jpg"
"1708087046-2119","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD FUSION","5 500 000 FCFA","Point E","media/annonces/pics/thumbs/f2b768ef0a26cea09ee1ed625b495f36.jpg"
"1708087046-2120","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","PEUGEOT 307","1 900 000 FCFA","Plateau","media/annonces/pics/thumbs/57f53efcdf8a8597d7c35972a1ba6dd8.jpeg"
"1708087046-2121","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Peugeot 308 année 2015","5 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/224939cbda9082e30659b08c4d150f84.jpeg"
"1708087046-2122","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","TOYOTA HIACE","11 000 000 FCFA","Point E","media/annonces/pics/thumbs/357778eef65d5a893b54953b3db97553.png"
"1708087046-2123","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","RANGER ROVER SPORT","25 000 000 FCFA","Point E","media/annonces/pics/thumbs/4b1d4037005211f6096895ad63b17416.jpg"
"1708087046-2124","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","CITROËN C4","3 000 000 FCFA","Point E","media/annonces/pics/thumbs/4a1fc4b504222c621172138950731c11.png"
"1708087046-2125","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","FORD FUSION ECOBOOST","6 400 000 FCFA","Point E","media/annonces/pics/thumbs/a9937493d8eb1b51929941bfa76cc16c.jpg"
"1708087046-2126","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=36","Hyundai SANTAFE SPORT","10 500 000 FCFA","Point E","media/annonces/pics/thumbs/e95d5eb51385bbac6ab1bf819a40eee1.jpg"
"1708087052-2127","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Peugeot 207","2 750 000 FCFA","Colobane","media/annonces/pics/thumbs/ce02ca43690c5dd554a7412ec01fd6ab.jpeg"
"1708087052-2128","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","FORD RANGER","26 000 000 FCFA","Point E","media/annonces/pics/thumbs/e0cad2ceb3248251002d369b4d7e991a.jpg"
"1708087052-2129","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","FORD RANGER","26 000 000 FCFA","Point E","media/annonces/pics/thumbs/23f30209eda79a28a24add3e058d0a69.jpg"
"1708087052-2130","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAY ELANTRA","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/211161ee654e13784d61e9667ef6dbb8.jpg"
"1708087052-2131","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","NISSAN ROGUE 2014","9 000 000 FCFA","Point E","media/annonces/pics/thumbs/18778e94c7585a862568f5b3734ed09e.jpg"
"1708087052-2132","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Chevrolet Equinoxe 2015","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/4a85e800d07efa8bc0628d8f82f09c45.jpg"
"1708087052-2133","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","FORD FOCUS SE","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/6cdce6e7ca5262c5af4bff46bd171bf7.jpg"
"1708087052-2134","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","PEUGEOT 208 2019","6 000 000 FCFA","Dakar","media/annonces/pics/thumbs/d1d4cd96b306385992b9a5816b657ff6.jpg"
"1708087052-2135","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","fORD FOCUS 2012","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/a23614823c64b6ce8b409d3451f5857c.jpg"
"1708087052-2136","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Ford F-150 Lariat 2016","31 500 000 FCFA","Plateau","media/annonces/pics/thumbs/56a4df2ff2c0acc3cfe020320fc06ba3.jpeg"
"1708087052-2137","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Dodge Caliber","2 500 000 FCFA","Mermoz","media/annonces/pics/thumbs/2fe4595b84ba029c22739b365249ddb8.jpg"
"1708087052-2138","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Lexus RX 350 2018 Full Options","11 607 752 FCFA","Kébémer","media/annonces/pics/thumbs/cd31af0017a410ca3ffc88c1112abc77.jpg"
"1708087052-2139","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDIAI ELANTRA 2013","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/bb8f204132715c0ae601c79386d7f353.jpg"
"1708087052-2140","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Mercedes Benz Gle 43 AMG","50 000 000 FCFA","Point E","media/annonces/pics/thumbs/bf42554578b3b7a80bb6ad389b610a31.jpg"
"1708087052-2141","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Mercedes GLA250 2015","16 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6f090d876b977cfff0b4f248bcb1280a.jpeg"
"1708087052-2142","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Peugeot 508","3 700 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/8921a96542267efeef2f6537caa5200a.jpeg"
"1708087052-2143","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Ford Escape 2014","7 500 000 FCFA","Cité Keur Gorgui","media/annonces/pics/thumbs/0584eb75c979cec0d8600ecfb6a1e877.jpeg"
"1708087052-2144","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Vend Citroën DS4","4 750 000 FCFA","Mermoz","media/annonces/pics/thumbs/54b8d895ba0d9a46642e1f4a8fa30fa3.jpg"
"1708087052-2145","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Mitsubishi Outlander Sport 2019","13 500 000 FCFA","Plateau","media/annonces/pics/thumbs/1148cb83f6ad356807f2052e28a63e33.jpeg"
"1708087052-2146","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Ford Escape","700 000 FCFA","Saint Louis","media/annonces/pics/thumbs/81b7c238145cf17b577c1e2467e96a4b.jpeg"
"1708087052-2147","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Peugeot 308","3 300 000 FCFA","Dakar","media/annonces/pics/thumbs/de713ec62029d031b68599421173d481.jpeg"
"1708087052-2148","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Toyota Rav4 Hybrid 2020","20 000 000 FCFA","Plateau","media/annonces/pics/thumbs/0fe185aa5d34411af5616ecd2cdb420d.jpeg"
"1708087052-2149","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Hyndai Elantra","3 650 000 FCFA","Colobane","media/annonces/pics/thumbs/62fec85810fb2310858961f0efa9bd50.jpeg"
"1708087052-2150","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Peugeot 207","3 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6afbcf121554f37f7b8e7900990a6f6e.jpeg"
"1708087052-2151","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Nissan Rogue","3 400 000 FCFA","Virage","media/annonces/pics/thumbs/28064b060dc40a72bce284bb8122788f.jpeg"
"1708087052-2152","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Ford Escape","5 200 000 FCFA","Fass","media/annonces/pics/thumbs/a97db1dc90cc1f8ee53c76954208f95f.jpeg"
"1708087052-2153","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Hyndai Tucson","4 950 000 FCFA","Fass","media/annonces/pics/thumbs/7e9b8fcaf4889070e0b6ec9129794023.jpeg"
"1708087052-2154","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","NISSAN ALTIMA 2013","5 400 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/0d59fc67f5011d89fb0cf54cacc4ce70.jpeg"
"1708087052-2155","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Kia Carnival","3 200 000 FCFA","Keur Massar","media/annonces/pics/thumbs/9b35ee58d5babc56e1b2a3569fef038d.jpeg"
"1708087052-2156","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Jaguar à vendre","1 500 000 FCFA","Ouakam","media/annonces/pics/thumbs/2ce8d94d46c573d04fc63462852ec45d.jpg"
"1708087052-2157","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","FORD FOCUS","3 250 000 FCFA","Point E","media/annonces/pics/thumbs/93cbcfe3c2373df9455ffdf2bf557ded.jpg"
"1708087052-2158","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAI VELOSTER TURBO","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/2cb827254dcf5ecd91750022ef8f1971.jpg"
"1708087052-2159","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAI SONATA","","Point E","media/annonces/pics/thumbs/ab971e8f0235e8c094e063bcf0028fc8.jpg"
"1708087052-2160","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","FORD EDGE","18 000 000 FCFA","Point E","media/annonces/pics/thumbs/403bd1aa927969151f8ffa466d269e63.jpg"
"1708087052-2161","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAI  SONATA","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/b441325f86864e6566f1afbac6ac97ca.png"
"1708087052-2162","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","KIA SPORTAGE","8 000 000 FCFA","Point E","media/annonces/pics/thumbs/0905a41331bf87f1e8c38c4344b7c288.jpg"
"1708087052-2163","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","TOYOTA LAND CRUISER","14 000 000 FCFA","Point E","media/annonces/pics/thumbs/6b0bb373fc404be873258ebac21ee3b0.jpg"
"1708087052-2164","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","CHEVROLET EQUINOX","4 500 000 FCFA","Point E","media/annonces/pics/thumbs/276d7d0a3bf960d0473a0df7364090e1.jpg"
"1708087052-2165","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","Chevrolet Cruze 2015","3 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/a5ca4e575a67eb850eb61694a45e50d5.jpeg"
"1708087052-2166","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAI GRANDEUR","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/ae9ba3775500f5ec0f6fd783a82cc5b9.jpg"
"1708087052-2167","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","TOYOTA RAV 4","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/519f9a9a8a141685e69128632030d4c5.png"
"1708087052-2168","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=35","HYUNDAY ELANTRA","6 000 000 FCFA","Point E","media/annonces/pics/thumbs/b8d385bd2bd9595e9b9ac3375a2ff196.jpg"
"1708087058-2169","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Golf Jetta","2 500 000 FCFA","Colobane","media/annonces/pics/thumbs/f83e6ca974e80e5484a21cd92e583355.jpeg"
"1708087058-2170","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford edge","10 300 000 FCFA","HLM","media/annonces/pics/thumbs/3e4f1b54a7bb2933b0601241a6e136db.jpeg"
"1708087058-2171","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Peugeot 207 Break 2012","3 150 000 FCFA","Mbao","media/annonces/pics/thumbs/fbaab43e022a578ba160f478785d4d57.jpeg"
"1708087058-2172","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Peugeot 308 breack","2 750 000 FCFA","Fass","media/annonces/pics/thumbs/8b44f5fd341673706dc04ac1c346df97.jpeg"
"1708087058-2173","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","BMW Serie 3 en très bon état","6 000 000 FCFA","Ouakam","media/annonces/pics/thumbs/3069565271e7a6d10f168424773131fc.jpg"
"1708087058-2174","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","PEUGEOT 308 SW 2013","5 000 000 FCFA","Point E","media/annonces/pics/thumbs/520fd9785e2518609f86e8cb3e8b435b.jpg"
"1708087058-2175","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Mercedes GLE 400 4matic","60 000 000 FCFA","Point E","media/annonces/pics/thumbs/f96bf0f92f11a78f532e409b90813260.jpg"
"1708087058-2176","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","JEEP GRAND CHEROKEE 2015","14 000 000 FCFA","Point E","media/annonces/pics/thumbs/a6ef2c64bde8b96a90f059c03ea72c21.jpg"
"1708087058-2177","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","CHEVROLET CRUZE 2010","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/310df2ff6006fa6ea381f2f7daf05e53.jpg"
"1708087058-2178","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","FORD SCAPE SE","11 000 000 FCFA","Point E","media/annonces/pics/thumbs/4929e7846621f33b72e2417bc726fade.jpg"
"1708087058-2179","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","CHEVROLET CRUZE 2014","7 000 000 FCFA","Point E","media/annonces/pics/thumbs/872bcbb55af08c06bc32950fa1a8f401.jpg"
"1708087058-2180","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","KIA OPTIMA 2014 Full Options","4 900 000 FCFA","Dakar","media/annonces/pics/thumbs/1d9ab5e1dbcfd3193971e7eebbc4e30a.jpeg"
"1708087058-2181","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","CHEVROLET EQUINOX 2012","3 600 000 FCFA","Plateau","media/annonces/pics/thumbs/601a793523a549f4d5c6b4daf6fe7c26.jpeg"
"1708087058-2182","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","CITROËN C5","1 700 000 FCFA","Dakar","media/annonces/pics/thumbs/df5248709c9345d7c05c848814c66d71.jpg"
"1708087058-2183","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Nissan Sentra","3 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/f1067b9cb13a712a267889ee51f30467.jpeg"
"1708087058-2184","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford Focus","2 750 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/fe918aa914704b9ec90eb73365b768cd.jpeg"
"1708087058-2185","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford F150","18 000 000 FCFA","Cité Batrain","media/annonces/pics/thumbs/a0c262a1da3c7f3bfa8914be605ac349.jpeg"
"1708087058-2186","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","FORD ESCAPE 2011","2 750 000 FCFA","Liberté 6","media/annonces/pics/thumbs/63546b478be1739fe12b178f27d4025e.jpeg"
"1708087058-2187","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","FORD ESCAPE 2012","5 100 000 FCFA","Dakar","media/annonces/pics/thumbs/7eafcbae9c4603edad91418d0aa5dcdc.jpeg"
"1708087058-2188","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","FORD EDGE LIMITED 2013","4 500 000 FCFA","Plateau","media/annonces/pics/thumbs/5e90e3f56f1dc5be093f35ed53276838.jpeg"
"1708087058-2189","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Lincoln Mkx","5 000 000 FCFA","Almadies","media/annonces/pics/thumbs/b0a73e819d886ea5ede2a252424f1fbc.jpg"
"1708087058-2190","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Hyundai Elantra","3 950 000 FCFA","Dakar","media/annonces/pics/thumbs/44f721b1da2b71177fd0150efa0dd7c6.jpeg"
"1708087058-2191","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Jeep compass","2 950 000 FCFA","Colobane","media/annonces/pics/thumbs/f025676146e04c683b37db8f956c2219.jpeg"
"1708087058-2192","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Peugeot 308","3 950 000 FCFA","Dakar","media/annonces/pics/thumbs/516d0b16d030b57ba528cfc9cd4cda79.jpeg"
"1708087058-2193","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Hyundai Sonata Limited 2016","6 650 000 FCFA","Dakar","media/annonces/pics/thumbs/e2517b4afc7643ac5c3ccb052e87f262.jpeg"
"1708087058-2194","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford Focus 2012","3 500 000 FCFA","Derklé","media/annonces/pics/thumbs/3185cace571e1bc499ff67c7f5ba7daa.jpeg"
"1708087058-2195","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford Fusion SE","4 600 000 FCFA","Bene Tally","media/annonces/pics/thumbs/682bc1fdf30a6e2327d455d94f46c8cd.jpeg"
"1708087058-2196","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","BMW X1 2017","9 450 000 FCFA","Dakar","media/annonces/pics/thumbs/9dabcf7d9efd62aefa7fe6f9ad2bcb85.jpeg"
"1708087058-2197","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Véhicules à vendre","","Dakar","media/annonces/pics/thumbs/795757578db805700dbbba7810b00130.jpeg"
"1708087058-2198","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Peugeot 307","2 800 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/1708c6e9641b1414b557002576c92259.jpeg"
"1708087058-2199","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","BUICK VERANO 213","4 000 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/af62abdf3a7da655e73ce3bcd9aec8c2.jpg"
"1708087058-2200","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","Ford Fusion","5 500 000 FCFA","Castors","media/annonces/pics/thumbs/c7d457b28b0d4f7143b935c35f851d85.jpeg"
"1708087058-2201","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=34","FORD FOCUS SEL 2012","3 500 000 FCFA","Ouakam","media/annonces/pics/thumbs/cae0773cb24c2ac3302e73b0590475d2.jpeg"
